crag_name,crag_country,crag_region,crag_latitude,crag_longitude,crag_source,crag_source_url,sector_name,sector_description,sector_approach_info,route_name,route_grade,route_grade_system,route_type,route_height_m,route_bolts,route_description,route_source_url
Batu Caves,,Selangor,3.242325,101.687584,thecrag,https://www.thecrag.com/climbing/malaysia/batu-caves,Nanyang Wall - Left (Section A + B),,,Unknown,5c+,french,sport,10.0,4,,https://www.thecrag.com/route/13032050076
Batu Caves,,Selangor,3.242325,101.687584,thecrag,https://www.thecrag.com/climbing/malaysia/batu-caves,Nanyang Wall - Left (Section A + B),,,Curry Laksa,6a,french,sport,12.0,4,,https://www.thecrag.com/route/17739127
Batu Caves,,Selangor,3.242325,101.687584,thecrag,https://www.thecrag.com/climbing/malaysia/batu-caves,Nanyang Wall - Left (Section A + B),,,Birthday Presents,6a+,french,sport,10.0,4,,https://www.thecrag.com/route/17739175
Batu Caves,,Selangor,3.242325,101.687584,thecrag,https://www.thecrag.com/climbing/malaysia/batu-caves,Nanyang Wall - Left (Section A + B),,,Westside,6c,french,sport,20.0,,,https://www.thecrag.com/route/17739223
Batu Caves,,Selangor,3.242325,101.687584,thecrag,https://www.thecrag.com/climbing/malaysia/batu-caves,Nanyang Wall - Left (Section A + B),,,Disqualified,7c,french,sport,20.0,,,https://www.thecrag.com/route/17739271
Batu Caves,,Selangor,3.242325,101.687584,thecrag,https://www.thecrag.com/climbing/malaysia/batu-caves,Nanyang Wall - Left (Section A + B),,,Flying Dutchman,6c,french,sport,21.0,,,https://www.thecrag.com/route/17739319
Batu Caves,,Selangor,3.242325,101.687584,thecrag,https://www.thecrag.com/climbing/malaysia/batu-caves,Nanyang Wall - Left (Section A + B),,,Two Inches Less,7a+,french,sport,15.0,5,,https://www.thecrag.com/route/4250323851
Batu Caves,,Selangor,3.242325,101.687584,thecrag,https://www.thecrag.com/climbing/malaysia/batu-caves,Nanyang Wall - Left (Section A + B),,,Split Impression,6b,french,sport,30.0,16,,https://www.thecrag.com/route/17739367
Batu Caves,,Selangor,3.242325,101.687584,thecrag,https://www.thecrag.com/climbing/malaysia/batu-caves,Nanyang Wall - Left (Section A + B),,,not named,6c,french,sport,,,,https://www.thecrag.com/route/9804107781
Batu Caves,,Selangor,3.242325,101.687584,thecrag,https://www.thecrag.com/climbing/malaysia/batu-caves,Nanyang Wall - Left (Section A + B),,,Nasi Lemak Berempah,6c,french,sport,,,,https://www.thecrag.com/route/9804108669
Batu Caves,,Selangor,3.242325,101.687584,thecrag,https://www.thecrag.com/climbing/malaysia/batu-caves,Nanyang Wall - Left (Section A + B),,,Pigeon poop party,6c,french,sport,,6,,https://www.thecrag.com/route/9804110673
Batu Caves,,Selangor,3.242325,101.687584,thecrag,https://www.thecrag.com/climbing/malaysia/batu-caves,Nanyang Wall - Right (Section C + D ),,,Mad Monkey,8b,french,sport,,9,,https://www.thecrag.com/route/9804198090
Batu Caves,,Selangor,3.242325,101.687584,thecrag,https://www.thecrag.com/climbing/malaysia/batu-caves,Nanyang Wall - Right (Section C + D ),,,Circumcision,6b+,french,sport,38.0,10,,https://www.thecrag.com/route/17739415
Batu Caves,,Selangor,3.242325,101.687584,thecrag,https://www.thecrag.com/climbing/malaysia/batu-caves,Nanyang Wall - Right (Section C + D ),,,no name,6c,french,sport,20.0,6,,https://www.thecrag.com/route/9804204057
Batu Caves,,Selangor,3.242325,101.687584,thecrag,https://www.thecrag.com/climbing/malaysia/batu-caves,Nanyang Wall - Right (Section C + D ),,,no name1,6c,french,sport,,,,https://www.thecrag.com/route/9804207342
Batu Caves,,Selangor,3.242325,101.687584,thecrag,https://www.thecrag.com/climbing/malaysia/batu-caves,Nanyang Wall - Right (Section C + D ),,,no name 2,5c,french,sport,,,,https://www.thecrag.com/route/9804210777
Batu Caves,,Selangor,3.242325,101.687584,thecrag,https://www.thecrag.com/climbing/malaysia/batu-caves,Nanyang Wall - Right (Section C + D ),,,Hospitality,7c,french,sport,20.0,10,,https://www.thecrag.com/route/17739463
Batu Caves,,Selangor,3.242325,101.687584,thecrag,https://www.thecrag.com/climbing/malaysia/batu-caves,Nanyang Wall - Right (Section C + D ),,,Hospitality right,,,sport,,,,https://www.thecrag.com/route/9804216516
Batu Caves,,Selangor,3.242325,101.687584,thecrag,https://www.thecrag.com/climbing/malaysia/batu-caves,Nanyang Wall - Right (Section C + D ),,,Matrix Left,7b,french,sport,,,,https://www.thecrag.com/route/4788293301
Batu Caves,,Selangor,3.242325,101.687584,thecrag,https://www.thecrag.com/climbing/malaysia/batu-caves,Nanyang Wall - Right (Section C + D ),,,Matrix,7a,french,sport,20.0,9,,https://www.thecrag.com/route/17739511
Batu Caves,,Selangor,3.242325,101.687584,thecrag,https://www.thecrag.com/climbing/malaysia/batu-caves,Nanyang Wall - Right (Section C + D ),,,Lost Monkey,6c,french,sport,22.0,7,,https://www.thecrag.com/route/17739559
Batu Caves,,Selangor,3.242325,101.687584,thecrag,https://www.thecrag.com/climbing/malaysia/batu-caves,Nanyang Wall - Right (Section C + D ),,,Chu Chai,7a,french,sport,25.0,,,https://www.thecrag.com/route/211389381
Batu Caves,,Selangor,3.242325,101.687584,thecrag,https://www.thecrag.com/climbing/malaysia/batu-caves,Nanyang Wall - Right (Section C + D ),,,Quit Smoking,6a,french,sport,12.0,6,,https://www.thecrag.com/route/2440115385
Batu Caves,,Selangor,3.242325,101.687584,thecrag,https://www.thecrag.com/climbing/malaysia/batu-caves,Nanyang Wall - Right (Section C + D ),,,Indecision,6b+,french,sport,24.0,9,,https://www.thecrag.com/route/17739667
Batu Caves,,Selangor,3.242325,101.687584,thecrag,https://www.thecrag.com/climbing/malaysia/batu-caves,Nanyang Wall - Right (Section C + D ),,,Right Decision P1,6a+,french,sport,19.0,8,,https://www.thecrag.com/route/17739613
Batu Caves,,Selangor,3.242325,101.687584,thecrag,https://www.thecrag.com/climbing/malaysia/batu-caves,Nanyang Wall - Right (Section C + D ),,,Right Decision P2,7a,french,sport,19.0,18,,https://www.thecrag.com/route/4874152167
Batu Caves,,Selangor,3.242325,101.687584,thecrag,https://www.thecrag.com/climbing/malaysia/batu-caves,Nanyang Wall - Right (Section C + D ),,,Pas sans Monica,6b,french,sport,,5,,https://www.thecrag.com/route/12148971669
Batu Caves,,Selangor,3.242325,101.687584,thecrag,https://www.thecrag.com/climbing/malaysia/batu-caves,Nanyang Wall - Right (Section C + D ),,,Fist Full of Hangers,6a+,french,sport,15.0,5,,https://www.thecrag.com/route/2466342750
Batu Caves,,Selangor,3.242325,101.687584,thecrag,https://www.thecrag.com/climbing/malaysia/batu-caves,Nanyang Wall - Right (Section C + D ),,,Black Sandy,7a,french,sport,25.0,8,,https://www.thecrag.com/route/413877357
Batu Caves,,Selangor,3.242325,101.687584,thecrag,https://www.thecrag.com/climbing/malaysia/batu-caves,Nanyang Wall - Right (Section C + D ),,,A Few Hangers More,6a+,french,sport,22.0,9,,https://www.thecrag.com/route/17739769
Batu Caves,,Selangor,3.242325,101.687584,thecrag,https://www.thecrag.com/climbing/malaysia/batu-caves,Nanyang Wall - Right (Section C + D ),,,A Few Hangers More (Variant),6a+,french,sport,15.0,5,,https://www.thecrag.com/route/2455493967
Batu Caves,,Selangor,3.242325,101.687584,thecrag,https://www.thecrag.com/climbing/malaysia/batu-caves,Nanyang Wall - Right (Section C + D ),,,Unknown 1,5c,french,sport,7.0,4,,https://www.thecrag.com/route/13258849755
Batu Caves,,Selangor,3.242325,101.687584,thecrag,https://www.thecrag.com/climbing/malaysia/batu-caves,Nanyang Wall - Right (Section C + D ),,,Scotch On The Rock,6b,french,sport,7.0,2,,https://www.thecrag.com/route/413874636
Batu Caves,,Selangor,3.242325,101.687584,thecrag,https://www.thecrag.com/climbing/malaysia/batu-caves,Nanyang Wall - Right (Section C + D ),,,Go to Heaven,7c,french,sport,20.0,,,https://www.thecrag.com/route/4788259644
Batu Caves,,Selangor,3.242325,101.687584,thecrag,https://www.thecrag.com/climbing/malaysia/batu-caves,Nanyang Wall - Right (Section C + D ),,,Go To Hell,7a+,french,sport,15.0,6,,https://www.thecrag.com/route/413876559
Batu Caves,,Selangor,3.242325,101.687584,thecrag,https://www.thecrag.com/climbing/malaysia/batu-caves,Nanyang Wall - Right (Section C + D ),,,Whimper,6a+,french,sport,10.0,3,,https://www.thecrag.com/route/413876658
Batu Caves,,Selangor,3.242325,101.687584,thecrag,https://www.thecrag.com/climbing/malaysia/batu-caves,Nanyang Wall - Right (Section C + D ),,,Unknown,7a,french,sport,8.0,3,,https://www.thecrag.com/route/2464075872
Batu Caves,,Selangor,3.242325,101.687584,thecrag,https://www.thecrag.com/climbing/malaysia/batu-caves,Nanyang Wall - Right (Section C + D ),,,Old Shoes Beware,6c+,french,sport,8.0,3,,https://www.thecrag.com/route/413876757
Batu Caves,,Selangor,3.242325,101.687584,thecrag,https://www.thecrag.com/climbing/malaysia/batu-caves,Nanyang Wall - Right (Section C + D ),,,Outing,6a+,french,sport,,,,https://www.thecrag.com/route/413876862
Batu Caves,,Selangor,3.242325,101.687584,thecrag,https://www.thecrag.com/climbing/malaysia/batu-caves,Nanyang Wall - Right (Section C + D ),,,Welcome Lady,5c,french,sport,15.0,6,,https://www.thecrag.com/route/4788319338
Batu Caves,,Selangor,3.242325,101.687584,thecrag,https://www.thecrag.com/climbing/malaysia/batu-caves,Nanyang Wall - Right (Section C + D ),,,Outstation,6c,french,sport,21.0,8,,https://www.thecrag.com/route/413876961
Batu Caves,,Selangor,3.242325,101.687584,thecrag,https://www.thecrag.com/climbing/malaysia/batu-caves,Nanyang Wall - Right (Section C + D ),,,Many Excursion,6a+,french,sport,23.0,7,,https://www.thecrag.com/route/413877060
Batu Caves,,Selangor,3.242325,101.687584,thecrag,https://www.thecrag.com/climbing/malaysia/batu-caves,Nanyang Wall - Right (Section C + D ),,,Handphone Disaster,5c+,french,sport,20.0,8,,https://www.thecrag.com/route/413877159
Batu Caves,,Selangor,3.242325,101.687584,thecrag,https://www.thecrag.com/climbing/malaysia/batu-caves,Nanyang Wall - Right (Section C + D ),,,Doris,6a,french,sport,21.0,7,,https://www.thecrag.com/route/413877258
Batu Caves,,Selangor,3.242325,101.687584,thecrag,https://www.thecrag.com/climbing/malaysia/batu-caves,Nanyang Wall - Right (Section C + D ),,,Christine,6a,french,sport,,,,https://www.thecrag.com/route/4788328194
Batu Caves,,Selangor,3.242325,101.687584,thecrag,https://www.thecrag.com/climbing/malaysia/batu-caves,Roadshow Wall,,,Shariah,7a,french,sport,48.0,18,,https://www.thecrag.com/route/15704863
Batu Caves,,Selangor,3.242325,101.687584,thecrag,https://www.thecrag.com/climbing/malaysia/batu-caves,Roadshow Wall,,,Road Kill,7b,french,sport,48.0,18,,https://www.thecrag.com/route/15704911
Batu Caves,,Selangor,3.242325,101.687584,thecrag,https://www.thecrag.com/climbing/malaysia/batu-caves,Roadshow Wall,,,Project,,,sport,18.0,6,,https://www.thecrag.com/route/4874237958
Batu Caves,,Selangor,3.242325,101.687584,thecrag,https://www.thecrag.com/climbing/malaysia/batu-caves,Roadshow Wall,,,Formula 1,6b,french,sport,16.0,4,,https://www.thecrag.com/route/15704965
Batu Caves,,Selangor,3.242325,101.687584,thecrag,https://www.thecrag.com/climbing/malaysia/batu-caves,Roadshow Wall,,,Cookies Crumbles,6b,french,sport,16.0,4,,https://www.thecrag.com/route/15705013
Batu Caves,,Selangor,3.242325,101.687584,thecrag,https://www.thecrag.com/climbing/malaysia/batu-caves,Roadshow Wall,,,Unnatural Pro,6a,french,sport,17.0,4,,https://www.thecrag.com/route/15705061
Batu Caves,,Selangor,3.242325,101.687584,thecrag,https://www.thecrag.com/climbing/malaysia/batu-caves,Roadshow Wall,,,Koohas,6a,french,sport,19.0,5,,https://www.thecrag.com/route/15705109
Batu Caves,,Selangor,3.242325,101.687584,thecrag,https://www.thecrag.com/climbing/malaysia/batu-caves,Roadshow Wall,,,Fighting Fear,5c,french,sport,19.0,5,,https://www.thecrag.com/route/15705157
Batu Caves,,Selangor,3.242325,101.687584,thecrag,https://www.thecrag.com/climbing/malaysia/batu-caves,Comic Wall,,,Schizophrenic Fool,5c,french,sport,7.0,2,,https://www.thecrag.com/route/15705205
Batu Caves,,Selangor,3.242325,101.687584,thecrag,https://www.thecrag.com/climbing/malaysia/batu-caves,Comic Wall,,,Tak Menyempat,6a,french,sport,13.0,5,,https://www.thecrag.com/route/15705253
Batu Caves,,Selangor,3.242325,101.687584,thecrag,https://www.thecrag.com/climbing/malaysia/batu-caves,Comic Wall,,,Rasa In' Goyangnya,6a+,french,sport,12.0,5,,https://www.thecrag.com/route/15705301
Batu Caves,,Selangor,3.242325,101.687584,thecrag,https://www.thecrag.com/climbing/malaysia/batu-caves,Comic Wall,,,Singgahsana,6b+,french,sport,12.0,5,,https://www.thecrag.com/route/15705349
Batu Caves,,Selangor,3.242325,101.687584,thecrag,https://www.thecrag.com/climbing/malaysia/batu-caves,Comic Wall,,,Parang Buta,6b,french,sport,12.0,6,,https://www.thecrag.com/route/15705397
Batu Caves,,Selangor,3.242325,101.687584,thecrag,https://www.thecrag.com/climbing/malaysia/batu-caves,Comic Wall,,,Muntah,6c,french,sport,12.0,6,,https://www.thecrag.com/route/15705445
Batu Caves,,Selangor,3.242325,101.687584,thecrag,https://www.thecrag.com/climbing/malaysia/batu-caves,Comic Wall,,,Hampir Tewas,6c,french,sport,16.0,8,,https://www.thecrag.com/route/15705499
Batu Caves,,Selangor,3.242325,101.687584,thecrag,https://www.thecrag.com/climbing/malaysia/batu-caves,Comic Wall,,,Gandbanged,7a,french,sport,18.0,8,,https://www.thecrag.com/route/15705547
Batu Caves,,Selangor,3.242325,101.687584,thecrag,https://www.thecrag.com/climbing/malaysia/batu-caves,Comic Wall,,,Kampai,5c,french,sport,24.0,6,,https://www.thecrag.com/route/15705601
Batu Caves,,Selangor,3.242325,101.687584,thecrag,https://www.thecrag.com/climbing/malaysia/batu-caves,Comic Wall,,,Braveheart,6b,french,sport,22.0,7,,https://www.thecrag.com/route/15705649
Batu Caves,,Selangor,3.242325,101.687584,thecrag,https://www.thecrag.com/climbing/malaysia/batu-caves,Comic Wall,,,Lunar Maya,6a+,french,sport,23.0,8,,https://www.thecrag.com/route/2918117928
Batu Caves,,Selangor,3.242325,101.687584,thecrag,https://www.thecrag.com/climbing/malaysia/batu-caves,Comic Wall,,,Kawe,6c,french,sport,16.0,7,,https://www.thecrag.com/route/15705697
Batu Caves,,Selangor,3.242325,101.687584,thecrag,https://www.thecrag.com/climbing/malaysia/batu-caves,Publicity Wall,,,Lock Up,6a,french,sport,15.0,5,,https://www.thecrag.com/route/15705745
Batu Caves,,Selangor,3.242325,101.687584,thecrag,https://www.thecrag.com/climbing/malaysia/batu-caves,Publicity Wall,,,I'm the Malaysian Team,6a+,french,sport,15.0,5,,https://www.thecrag.com/route/15705793
Batu Caves,,Selangor,3.242325,101.687584,thecrag,https://www.thecrag.com/climbing/malaysia/batu-caves,Publicity Wall,,,What's the Route Name,6a+,french,sport,10.0,3,,https://www.thecrag.com/route/15705841
Batu Caves,,Selangor,3.242325,101.687584,thecrag,https://www.thecrag.com/climbing/malaysia/batu-caves,Kura Kura,,,Harbinger,5b,french,sport,,6,,https://www.thecrag.com/route/7774693833
Batu Caves,,Selangor,3.242325,101.687584,thecrag,https://www.thecrag.com/climbing/malaysia/batu-caves,Kura Kura,,,Belgian Bomber,5c,french,trad,75.0,1,,https://www.thecrag.com/route/10644993714
Batu Caves,,Selangor,3.242325,101.687584,thecrag,https://www.thecrag.com/climbing/malaysia/batu-caves,Kura Kura,,,Stalactasy,6a+,french,sport,61.0,27,,https://www.thecrag.com/route/7911809076
Batu Caves,,Selangor,3.242325,101.687584,thecrag,https://www.thecrag.com/climbing/malaysia/batu-caves,Kura Kura,,,Stalacduasy,6a,french,sport,,13,,https://www.thecrag.com/route/11215146297
Batu Caves,,Selangor,3.242325,101.687584,thecrag,https://www.thecrag.com/climbing/malaysia/batu-caves,Kura Kura,,,Exposaverse,7a,french,sport,,12,,https://www.thecrag.com/route/11090179479
Batu Caves,,Selangor,3.242325,101.687584,thecrag,https://www.thecrag.com/climbing/malaysia/batu-caves,Kura Kura,,,Gravitax,6c+,french,sport,18.0,9,,https://www.thecrag.com/route/8687411496
Batu Caves,,Selangor,3.242325,101.687584,thecrag,https://www.thecrag.com/climbing/malaysia/batu-caves,Kura Kura,,,Nasal Probe for Reentry,6c,french,sport,,10,,https://www.thecrag.com/route/4403737413
Batu Caves,,Selangor,3.242325,101.687584,thecrag,https://www.thecrag.com/climbing/malaysia/batu-caves,Kura Kura,,,Never Try Never Know,4c,french,sport,,,,https://www.thecrag.com/route/4403738655
Batu Caves,,Selangor,3.242325,101.687584,thecrag,https://www.thecrag.com/climbing/malaysia/batu-caves,Kura Kura,,,Bat attack,7a,french,sport,,6,,https://www.thecrag.com/route/4403739801
Batu Caves,,Selangor,3.242325,101.687584,thecrag,https://www.thecrag.com/climbing/malaysia/batu-caves,Kura Kura,,,Pass the Corona,6a,french,sport,,,,https://www.thecrag.com/route/4403741223
Batu Caves,,Selangor,3.242325,101.687584,thecrag,https://www.thecrag.com/climbing/malaysia/batu-caves,Kura Kura,,,Hobbit Hole,5c+,french,sport,,8,,https://www.thecrag.com/route/4403742537
Batu Caves,,Selangor,3.242325,101.687584,thecrag,https://www.thecrag.com/climbing/malaysia/batu-caves,Kura Kura,,,PTSBee,7a+,french,sport,,10,,https://www.thecrag.com/route/4403744889
Batu Caves,,Selangor,3.242325,101.687584,thecrag,https://www.thecrag.com/climbing/malaysia/batu-caves,Kura Kura,,,Humanitarian,7a,french,sport,,12,,https://www.thecrag.com/route/8631443082
Batu Caves,,Selangor,3.242325,101.687584,thecrag,https://www.thecrag.com/climbing/malaysia/batu-caves,Kura Kura,,,La Kura Kura,6c+,french,sport,,,,https://www.thecrag.com/route/4403746578
Batu Caves,,Selangor,3.242325,101.687584,thecrag,https://www.thecrag.com/climbing/malaysia/batu-caves,Kura Kura,,,Akira Toriyama,7b,french,sport,,,,https://www.thecrag.com/route/11652809958
Batu Caves,,Selangor,3.242325,101.687584,thecrag,https://www.thecrag.com/climbing/malaysia/batu-caves,Kura Kura,,,Jungle Love,7a,french,sport,,,,https://www.thecrag.com/route/11652822501
